post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
"Allay Psychiatric Services, PLLC",allay-psychiatric-services-pllc-bowling-green-va,publish,gd_place,Therapist,"Allay Psychiatric Services, PLLC (MD/Psychiatrist) in Bowling Green, VA.","204 N Main St Suite 3B, Bowling Green, VA 22427",Bowling Green,VA,22427,US,38.0513064,-77.3479211,(804) 223-1641,,https://www.psychologytoday.com/us/psychiatrists/amanda-fisher-fredericksburg-va/980813%3Fpreview%3D1%26return_to%3Dhttps://member.psychologytoday.com/us/home%26_ga%3D2.234627290.518762968.1654897697-1469252980.1654897697,,204 N Main St Suite 3b,MD/Psychiatrist,,VA,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,5.0,4,2026-02-18,outscraper,enriched_basic
"Katherine Hannon, Counseling and Coaching",katherine-hannon-counseling-and-coaching-fairfax-va,publish,gd_place,Therapist,"Katherine Hannon, Counseling and Coaching in Fairfax, VA. Specializes in Anger Management, Anxiety, Couples/Marriage, Depression, Family. Accepts Out-of-Network.","2998 Eskridge Rd, Fairfax, VA 22031",Fairfax,VA,22031,US,38.869647,-77.23348,(301) 401-8704,,http://www.counseling-and-coaching.com,,2998 Eskridge Rd,,,VA,,"Anger Management, Anxiety, Couples/Marriage, Depression, Family, Grief, LGBTQ+, Life Transitions, Perinatal/Postpartum, Stress Management",Out-of-Network,Unknown,,,,Unknown,,Unknown,,,Motivational Interviewing,,,,ba TherapySites](https://www.therapysites.com),,5.0,1,2026-02-18,outscraper,enriched_full
Beach Counseling Center,beach-counseling-center-virginia-beach-va,publish,gd_place,Therapist,"Beach Counseling Center (MD/Psychiatrist) in Virginia Beach, VA. Specializes in ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression. Accepts Aetna, Anthem, BlueCross BlueShield and 6 more. Telehealth available. Currently accepting new patients.","1064 Laskin Rd Ste 14C, Virginia Beach, VA 23451",Virginia Beach,VA,23451,US,36.8563068,-75.9940384,(757) 233-1500,,https://beachcounseling.com,,1064 Laskin Rd STE 14C,MD/Psychiatrist,,VA,,"ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression, PTSD/Trauma, Stress Management","Aetna, Anthem, BlueCross BlueShield, Cigna, Medicaid, Medicare, Sentara Health Plans, Tricare, UnitedHealthcare",Unknown,,,,Yes - Video,,Yes,,,EMDR,,,,ms & Policies ](https://www.beachcounseling.com/forms-policies); ms & Policies  ](https://www.beachcounseling.com/forms-policies); ms of anxiety with a customized care plan tailored to meet your own unique needs,,3.5,117,2026-02-18,outscraper,enriched_full
"Counseling Interventions, Inc.",counseling-interventions-inc-lignum-va,publish,gd_place,Therapist,"Counseling Interventions, Inc. in Lignum, VA.","23248 Lignum Rd, Lignum, VA 22726",Lignum,VA,22726,US,38.4179084,-77.8311701,(540) 399-9970,,,,23248 Lignum Rd,,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Counseling and Behavioral Services, LLC",counseling-and-behavioral-services-llc-winchester-va,publish,gd_place,Therapist,"Counseling and Behavioral Services, LLC in Winchester, VA.","1823 Plaza Dr, Winchester, VA 22601",Winchester,VA,22601,US,39.168087,-78.174754,(540) 431-5548,,,,1823 Plaza Dr,,,VA,,,,,,,,,,,,,,,,,,,1.0,1,2026-02-18,outscraper,cleaned
Thriveworks Counseling & Psychiatry Richmond,thriveworks-counseling-psychiatry-richmond-richmond-va,publish,gd_place,Therapist,"Thriveworks Counseling & Psychiatry Richmond (MD/Psychiatrist) in Richmond, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, Anthem, Beacon Health and 7 more. Telehealth available.","1901 E Franklin St #108, Richmond, VA 23223",Richmond,VA,23223,US,37.5326728,-77.42565549999999,(804) 331-2570,,https://thriveworks.com/richmond-counseling/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic%26field:8499441%3DGMB,,1901 E Franklin St #108,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, PTSD/Trauma, Stress Management","Aetna, Anthem, Beacon Health, BlueCross BlueShield, Cigna, Humana, Medicare, Self-Pay Only, Tricare, UnitedHealthcare",Unknown,24.0,24.0,,Yes - Video,,Unknown,,,"CBT, DBT, EFT, EMDR, Mindfulness-Based, Motivational Interviewing, Narrative Therapy",,,,](https://thriveworks.com/richmond-counseling/%3futm_source%3dgmblisting%26utm_medium%3dorganic%26field:8499441%3dgmb); ma & PTSD](https://thriveworks.com/find-help/trauma-ptsd-therapy/); ms ](https://thriveworks.com/privacy-policy-terms-use/),,4.6,140,2026-02-18,outscraper,enriched_full
"Alyssa Shadbolt, Counselor",alyssa-shadbolt-counselor-midlothian-va,publish,gd_place,Therapist,"Alyssa Shadbolt, Counselor (MD/Psychiatrist) in Midlothian, VA. Specializes in ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","15521 Midlothian Tpke #105, Midlothian, VA 23113",Midlothian,VA,23113,US,37.5113258,-77.6982349,(804) 423-1550,,https://lifestance.com/provider/therapist/va/midlothian/alyssa-shadbolt/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dproviders,,15521 Midlothian Tpke #105,MD/Psychiatrist,,VA,,"ADHD, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); MA 
  * Michigan; ma 
  * Oregon  ![Open](https://lifestance.com/wp-content/themes/lifestance-ws/dist/images/ico-plus_7357db",,4.7,3,2026-02-18,outscraper,enriched_full
National Counseling Group,national-counseling-group-fredericksburg-va,publish,gd_place,Therapist,"National Counseling Group in Fredericksburg, VA. Specializes in Addiction, Child/Adolescent, Family. Accepts Medicaid.","10712 Ballantraye Dr #304, Fredericksburg, VA 22407",Fredericksburg,VA,22407,US,38.246301,-77.512962,(540) 446-0007,,http://www.ncgcommunity.com,,10712 Ballantraye Dr #304,,,VA,,"Addiction, Child/Adolescent, Family",Medicaid,Unknown,,,,Unknown,,Unknown,,,,,,,"ms.
![](https://static.wixstatic.com/media/d8528d_cac74ec39ada4d45b9454d1648a0177c~mv2.jpg/v1/fill/w_108",,3.0,6,2026-02-18,outscraper,enriched_full
Columbia Mental Health Psychiatrists and Therapists - Arlington,columbia-mental-health-psychiatrists-and-therapists-arlington-arlington-va,publish,gd_place,Therapist,"Columbia Mental Health Psychiatrists and Therapists - Arlington (MD/Psychiatrist) in Arlington, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Aetna, Anthem, BlueCross BlueShield and 7 more. Telehealth available.","2501 N Glebe Rd #303, Arlington, VA 22207",Arlington,VA,22207,US,38.9018215,-77.1265927,(703) 841-1290,,https://www.columbiapsychiatry-dc.com/locations/arlington-va,,2501 N Glebe Rd #303,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Depression, Eating Disorders, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Sleep Issues","Aetna, Anthem, BlueCross BlueShield, CareFirst, Cigna, Horizon BCBS, Medicaid, Medicare, Tricare, UnitedHealthcare",Unknown,,,,Yes - Video,,Unknown,,English,,,,,MS Therapy](https://www.columbiapsychiatry-dc.com/psychiatric-care/tms-therapy-program/); MSW ](https://www.columbiapsychiatry-dc.com/team/olivia-ferrante-lmsw/); MSW ](https://www.columbiapsychiatry-dc.com/team/india-edusei-lmsw/),,3.3,167,2026-02-18,outscraper,enriched_full
Mental Health Wellness,mental-health-wellness-richmond-va,publish,gd_place,Therapist,"Mental Health Wellness in Richmond, VA.","4906 Cutshaw Ave, Richmond, VA 23230",Richmond,VA,23230,US,37.5788545,-77.4971492,(804) 562-5302,,,,4906 Cutshaw Ave,,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Thriveworks Counseling & Psychiatry Woodbridge,thriveworks-counseling-psychiatry-woodbridge-woodbridge-va,publish,gd_place,Therapist,"Thriveworks Counseling & Psychiatry Woodbridge (MD/Psychiatrist) in Woodbridge, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, Anthem, Beacon Health and 7 more. Telehealth available.","2501 Hunter Pl #202, Woodbridge, VA 22192",Woodbridge,VA,22192,US,38.6595663,-77.3010238,(571) 365-3172,,https://thriveworks.com/woodbridge-counseling/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic%26field:8499441%3DGMB,,2501 Hunter Pl #202,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, PTSD/Trauma, Stress Management","Aetna, Anthem, Beacon Health, BlueCross BlueShield, Cigna, Humana, Medicare, Self-Pay Only, Tricare, UnitedHealthcare",Unknown,24.0,24.0,,Yes - Video,,Unknown,,,"CBT, DBT, EFT, EMDR, Mindfulness-Based, Motivational Interviewing, Narrative Therapy",,,,](https://thriveworks.com/woodbridge-counseling/%3futm_source%3dgmblisting%26utm_medium%3dorganic%26field:8499441%3dgmb); ma & PTSD](https://thriveworks.com/find-help/trauma-ptsd-therapy/); ms ](https://thriveworks.com/privacy-policy-terms-use/),,4.4,152,2026-02-18,outscraper,enriched_full
"Counseling Alliance of VA, LLC",counseling-alliance-of-va-llc-charlottesville-va,publish,gd_place,Therapist,"Counseling Alliance of VA, LLC in Charlottesville, VA. Specializes in Addiction, Couples/Marriage, Family, PTSD/Trauma, Stress Management. Accepts Medicaid, Self-Pay Only.","Second Floor, 335 Greenbrier Dr Ste 206, Charlottesville, VA 22901",Charlottesville,VA,22901,US,38.072308,-78.4885745,(434) 220-0333,,http://www.cavahelps.com,,"Second floor, 335 Greenbrier Dr Ste 206",,,VA,,"Addiction, Couples/Marriage, Family, PTSD/Trauma, Stress Management","Medicaid, Self-Pay Only",Unknown,,,,Unknown,,Unknown,,,"CBT, Solution-Focused",,,,ms in both the Richmond and Charlottesville area. We are looking for _**Outpatient Therapists**_ and _**Co; bs. Click the video to learn more about what it’s like to work at CAVA!; ms (Richmond)](https://www.cavahelps.com/client-registration/richmond/),,4.3,9,2026-02-18,outscraper,enriched_full
Mental Peace Health Services,mental-peace-health-services-virginia-beach-va,publish,gd_place,Therapist,"Mental Peace Health Services in Virginia Beach, VA. Accepts Out-of-Network.","1300 Diamond Springs Rd #103, Virginia Beach, VA 23455",Virginia Beach,VA,23455,US,36.8880224,-76.1794906,(757) 904-0176,,https://www.mentalpeacehealthservices.com,,1300 Diamond Springs Rd #103,,,VA,,,Out-of-Network,Unknown,,,,Unknown,,Unknown,,,,,,,"ms.
![Woman meditating outdoors](https://static.wixstatic.com/media/11062b_4bcb557096a64bea9d15addf604c2",,,0,2026-02-18,outscraper,enriched_full
Franklin Community Counseling Center,franklin-community-counseling-center-franklin-va,publish,gd_place,Therapist,"Franklin Community Counseling Center (MD/Psychiatrist) in Franklin, VA. Specializes in Addiction, Child/Adolescent, Chronic Illness, Depression, Family. Accepts Kaiser Permanente, Self-Pay Only. Telehealth available. Currently accepting new patients.","200 E 2Nd Ave, Franklin, VA 23851",Franklin,VA,23851,US,36.6783878,-76.9218807,(757) 758-5106,,https://www.wtcsb.org/service-centers/franklin-community-counseling-center/%3Futm_source%3DGBP%26utm_medium%3Dorganic,,200 E 2nd Ave,MD/Psychiatrist,,VA,,"Addiction, Child/Adolescent, Chronic Illness, Depression, Family, Grief, Life Transitions","Kaiser Permanente, Self-Pay Only",Yes,,,,Yes - Video,,Yes,,,,,,,center](https://www.wtcsb.org/service-centers/harbour-view-training-center/); ](https://www.wtcsb.org/revive-opioid-overdose-and-naloxone-education/); ](https://www.wtcsb.org/clinician-and-staff-training-for-wtcsb/),,2.3,3,2026-02-18,outscraper,enriched_full
EMS of Virginia,ems-of-virginia-north-chesterfield-va,publish,gd_place,Therapist,"EMS of Virginia in North Chesterfield, VA. Specializes in ADHD, Addiction, Autism Spectrum, Child/Adolescent, Family.","707 N Courthouse Rd, North Chesterfield, VA 23236",North Chesterfield,VA,23236,US,37.5004834,-77.6083684,(804) 332-5696,,http://www.emsofvirginia.com,,707 N Courthouse Rd,,,VA,,"ADHD, Addiction, Autism Spectrum, Child/Adolescent, Family, Stress Management",,Unknown,,,,Unknown,,Unknown,,,,,,,MS Offices](https://emsofvirginia.com/wp-main/wp-content/uploads/2021/04/IMG-9021.jpg)![Advice and Supp; ms and Conditions](https://emsofvirginia.com/terms-and-conditions/); MS of Virginia Administrative Office**,,3.9,7,2026-02-18,outscraper,enriched_basic
"Clearview Counseling Services, Inc",clearview-counseling-services-inc-richmond-va,publish,gd_place,Therapist,"Clearview Counseling Services, Inc in Richmond, VA. Specializes in Addiction, Anger Management, Family. Accepts Aetna, Anthem, Humana and 3 more.","6767 Forest Hill Ave Ste 318, Richmond, VA 23225",Richmond,VA,23225,US,37.5371976,-77.5187962,(804) 521-4030,,https://www.ccsincrichmond.com,,6767 Forest Hill Ave Ste 318,,,VA,,"Addiction, Anger Management, Family","Aetna, Anthem, Humana, Medicaid, Molina Healthcare, UnitedHealthcare",Unknown,,,,Unknown,,Unknown,,"Arabic, English, French, German, Italian, Mandarin, Portuguese, Russian, Spanish",,,,,"family relationships and disrupting daily life. at clearview counseling services, inc., we provide comprehensive, family-focused, and community-based mental healthcare services designed to empower ind",,3.0,2,2026-02-18,outscraper,enriched_full
Fluvanna Counseling Center - Region Ten CSB,fluvanna-counseling-center-region-ten-csb-palmyra-va,publish,gd_place,Therapist,"Fluvanna Counseling Center - Region Ten CSB in Palmyra, VA. Specializes in Addiction, Child/Adolescent, Chronic Illness, Family, PTSD/Trauma.","13623 James Madison Hwy, Palmyra, VA 22963",Palmyra,VA,22963,US,37.8620499,-78.2637883,(434) 589-8276,,http://www.regionten.org,,13623 James Madison Hwy,,,VA,,"Addiction, Child/Adolescent, Chronic Illness, Family, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,"English, Spanish",,,,,(cri course 2); -revive/2026-03-11/); -revive/all/),,1.0,2,2026-02-18,outscraper,enriched_basic
"Healthy Minds Therapy, PLLC",healthy-minds-therapy-pllc-fredericksburg-va,publish,gd_place,Therapist,"Healthy Minds Therapy, PLLC in Fredericksburg, VA.","2201 Charles St #105, Fredericksburg, VA 22401",Fredericksburg,VA,22401,US,38.3133945,-77.4694112,(540) 845-6940,,http://www.healthyminds-therapy.com,,2201 Charles St #105,,,VA,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,3.9,15,2026-02-18,outscraper,enriched_basic
Sunrise Counseling and Wellness,sunrise-counseling-and-wellness-virginia-beach-va,publish,gd_place,Therapist,"Sunrise Counseling and Wellness in Virginia Beach, VA. Telehealth available.","5267 Greenwich Rd, Virginia Beach, VA 23462",Virginia Beach,VA,23462,US,36.8401385,-76.1642619,(614) 547-3135,,http://www.korrinvanderhooflcsw.com,,5267 Greenwich Rd,,,VA,,,,Unknown,,,,Yes - Video,,Unknown,,,,,,,"ms.
![](https://static.wixstatic.com/media/5913d9_2b31d4ca0c944a88b95b4cd63542497d.png/v1/fill/w_253",,,0,2026-02-18,outscraper,enriched_basic
Northern Virginia Psychiatric Services PLLC,northern-virginia-psychiatric-services-pllc-reston-va,publish,gd_place,Therapist,"Northern Virginia Psychiatric Services PLLC (MD/Psychiatrist) in Reston, VA.","1860 Town Center Dr, Reston, VA 20190",Reston,VA,20190,US,38.961671,-77.36644799999999,(571) 707-8637,,,,1860 Town Center Dr,MD/Psychiatrist,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
New Story Behavioral Health,new-story-behavioral-health-falls-church-va,publish,gd_place,Therapist,"New Story Behavioral Health in Falls Church, VA. Specializes in Couples/Marriage, Family. Accepts Beacon Health.","6400 Arlington Blvd Suite 920, Falls Church, VA 22042",Falls Church,VA,22042,US,38.8727611,-77.160305,(703) 241-2664,,https://www.newstorybehavioralhealth.com,,6400 Arlington Blvd suite 920,,,VA,,"Couples/Marriage, Family",Beacon Health,Unknown,,,,Unknown,,Unknown,,,Narrative Therapy,,,,](https://www.newstorybehavioralhealth.com/intensives-training/); /ccintensive/); program®](https://www.newstorybehavioralhealth.com/intensives-training/confessional-community-training-program/),,,0,2026-02-18,outscraper,enriched_full
Genesis Counseling Center,genesis-counseling-center-hampton-va,publish,gd_place,Therapist,"Genesis Counseling Center (PhD) in Hampton, VA. Specializes in ADHD, Anxiety, Autism Spectrum, Depression, Family. Telehealth available.","2202 Executive Dr Ste C, Hampton, VA 23666",Hampton,VA,23666,US,37.0505084,-76.3973765,(757) 827-7707,,https://genesiscounselingcenter.com,,2202 Executive Dr STE C,PhD,,VA,,"ADHD, Anxiety, Autism Spectrum, Depression, Family, PTSD/Trauma, Personality Disorders, Stress Management",,Unknown,,,,Yes - Video,Zoom,Unknown,,,,,,,"has literally saved my life.”; ms.
[Download the Portal App](https://www.valant.io/myio-help/setup-myio/); ms. We have been pleased with the level of professionalism and care. It is especially meaningful knowing",,4.5,638,2026-02-18,outscraper,enriched_basic
Piedmont Counseling LLC,piedmont-counseling-llc-rochelle-va,publish,gd_place,Therapist,"Piedmont Counseling LLC in Rochelle, VA.","40 Commerce Ln C, Rochelle, VA 22738",Rochelle,VA,22738,US,38.3170074,-78.3134386,(540) 948-4500,,,,40 Commerce Ln C,,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Body and Mindfully Healthy,body-and-mindfully-healthy-galax-va,publish,gd_place,Therapist,"Body and Mindfully Healthy in Galax, VA. Specializes in ADHD, Addiction, Anxiety, Child/Adolescent, Chronic Illness. Accepts Self-Pay Only. Telehealth available. Currently accepting new patients.","210 Calhoun St, Galax, VA 24333",Galax,VA,24333,US,36.6598133,-80.9260876,(276) 601-2749,,http://www.bodyandmindfullyhealthy.com,,210 Calhoun St,,,VA,,"ADHD, Addiction, Anxiety, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Family, PTSD/Trauma, Stress Management",Self-Pay Only,Unknown,,,,Yes - Video,,Yes,,ASL,"EMDR, Mindfulness-Based",,,,"s & presentations](https://www.bodyandmindfullyhealthy.com/trainings-presentations); and consultation for head start staff for the school years of 2022 through 2026; ms.
![Image of Galax office which is a one story brick building with red rose bushes in front and the Bo",,3.7,3,2026-02-18,outscraper,enriched_full
"AB Counseling, LLC",ab-counseling-llc-hopewell-va,publish,gd_place,Therapist,"AB Counseling, LLC in Hopewell, VA. Specializes in Anxiety, Stress Management. Telehealth available.","312 S 20Th Ave, Hopewell, VA 23860",Hopewell,VA,23860,US,37.2939764,-77.3031347,(804) 567-7825,,http://www.abcounselingservice.com,,312 S 20th Ave,,,VA,,"Anxiety, Stress Management",,Unknown,,,,Yes - Video,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
HMC Mental Health,hmc-mental-health-monterey-va,publish,gd_place,Therapist,"HMC Mental Health in Monterey, VA.","Monterey, VA 24465",Monterey,VA,24465,US,38.412313,-79.5806211,(540) 468-2165,,,,,,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
LifeStance Therapists & Psychiatrists Richmond,lifestance-therapists-psychiatrists-richmond-richmond-va,publish,gd_place,Therapist,"LifeStance Therapists & Psychiatrists Richmond (MD/Psychiatrist) in Richmond, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Kaiser Permanente. Telehealth available. Currently accepting new patients.","7301 Forest Ave #200, Richmond, VA 23226",Richmond,VA,23226,US,37.6046912,-77.53343079999999,(804) 728-2138,,https://lifestance.com/location/richmond-va-7301-forest-ave/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dlocations,,7301 Forest Ave #200,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, OCD, PTSD/Trauma, Perinatal/Postpartum",Kaiser Permanente,Unknown,,,,Yes - Video,,Yes,,,"ACT, Motivational Interviewing, Solution-Focused",,,,"MS & More) ](https://lifestance.com/service-category/specialty-treatments/); ma Oregon Pennsylvania Rhode Island South Carolina Tennessee Texas Utah Virginia Washington Wisconsin; MA 
  * Michigan",,4.5,181,2026-02-18,outscraper,enriched_full
"Creative Therapy Services, LLC",creative-therapy-services-llc-culpeper-va,publish,gd_place,Therapist,"Creative Therapy Services, LLC in Culpeper, VA. Specializes in Child/Adolescent, Couples/Marriage, PTSD/Trauma.","214 N East St, Culpeper, VA 22701",Culpeper,VA,22701,US,38.4741932,-77.99423879999999,(703) 884-8979,,http://www.creative-therapy-services.com,,214 N East St,,,VA,,"Child/Adolescent, Couples/Marriage, PTSD/Trauma",,Unknown,,,,Unknown,,No,,,,,,,ms are not the problem coping is the problem” - Virginia Satir; ma on the brain,,,0,2026-02-18,outscraper,enriched_basic
Carilion Mental Health Therapy Services Outpatient Psychology - New River Valley,carilion-mental-health-therapy-services-outpatient-psychology-new-river-valley-christiansburg-va,publish,gd_place,Therapist,"Carilion Mental Health Therapy Services Outpatient Psychology - New River Valley (PhD) in Christiansburg, VA.","2900 Lamb Cir Entrance 4, Christiansburg, VA 24073",Christiansburg,VA,24073,US,37.0884097,-80.5060365,(540) 731-7311,,https://www.carilionclinic.org/locations/carilion-mental-health-therapy-services-outpatient-psychology-new-river-valley%3Futm_source%3Dlocal-listing%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite-link,,2900 Lamb Cir Entrance 4,PhD,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Life Enrichment Counseling Center, Inc",life-enrichment-counseling-center-inc-gainesville-va,publish,gd_place,Therapist,"Life Enrichment Counseling Center, Inc in Gainesville, VA. Specializes in Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression. Accepts Anthem, CareFirst, Cigna and 1 more. Telehealth available. Currently accepting new patients.","3054, 7230 Heritage Village Plaza Ste 202, Gainesville, VA 20155",Gainesville,VA,20155,US,38.8034292,-77.60372699999999,(703) 754-0636,,http://www.lifeenrichmentcounseling.com,,"3054, 7230 Heritage Village Plaza Ste 202",,,VA,,"Addiction, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Family, Life Transitions, PTSD/Trauma, Stress Management","Anthem, CareFirst, Cigna, Out-of-Network",Unknown,,,,Yes - Video,,Yes,,Spanish,"Art Therapy, Play Therapy",,,,ma and PTSD](https://lifeenrichmentcounseling.com/trauma-and-ptsd/); ms & Fees](https://lifeenrichmentcounseling.com/costsandpayments/),,5.0,9,2026-02-18,outscraper,enriched_full
Southside Behavioral Health Administration,southside-behavioral-health-administration-clarksville-va,publish,gd_place,Therapist,"Southside Behavioral Health Administration (MD/Psychiatrist) in Clarksville, VA. Specializes in Addiction, Child/Adolescent, Family, LGBTQ+, PTSD/Trauma.","143 Industrial Pkwy, Clarksville, VA 23927",Clarksville,VA,23927,US,36.6004488,-78.56559469999999,(434) 572-6916,,http://southsidebh.org,,143 Industrial Pkwy,MD/Psychiatrist,,VA,,"Addiction, Child/Adolescent, Family, LGBTQ+, PTSD/Trauma",,Yes,,,,Unknown,,Unknown,,"English, Spanish",,,,,s](https://southsidebh.org/events/); ma Responsive Communities Conference](https://southsidebh.org/building-trauma-responsive-communities/); ma Awareness & Resilience Partners](https://southsidebh.org/tarp-ticn/),,3.0,1,2026-02-18,outscraper,enriched_basic
Southside Behavioral Health - John H. Northington Center,southside-behavioral-health-john-h-northington-center-south-hill-va,publish,gd_place,Therapist,"Southside Behavioral Health - John H. Northington Center in South Hill, VA. Specializes in Addiction, Child/Adolescent, Family, LGBTQ+, PTSD/Trauma.","703 Lombardy St, South Hill, VA 23970",South Hill,VA,23970,US,36.7312826,-78.1177574,(434) 447-7608,,http://southsidebh.org,,703 Lombardy St,,,VA,,"Addiction, Child/Adolescent, Family, LGBTQ+, PTSD/Trauma",,Yes,,,,Unknown,,Unknown,,"English, Spanish",,,,,s](https://southsidebh.org/events/); ma Responsive Communities Conference](https://southsidebh.org/building-trauma-responsive-communities/); ma Awareness & Resilience Partners](https://southsidebh.org/tarp-ticn/),,2.0,3,2026-02-18,outscraper,enriched_basic
Peaceful Pathways,peaceful-pathways-scottsburg-va,publish,gd_place,Therapist,"Peaceful Pathways in Scottsburg, VA.","1088 Bagwell Dr, Scottsburg, VA 24589",Scottsburg,VA,24589,US,36.7887442,-78.8777841,(434) 476-5131,,,,1088 Bagwell Dr,,,VA,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Southern Support Behavioral Health Care,southern-support-behavioral-health-care-franklin-va,publish,gd_place,Therapist,"Southern Support Behavioral Health Care in Franklin, VA. Accepts Out-of-Network.","300 N Main St Suite 205, Franklin, VA 23851",Franklin,VA,23851,US,36.6786793,-76.92300469999999,(252) 209-7896,,https://www.southernbehavioral.org,,300 N Main St Suite 205,,,VA,,,Out-of-Network,Unknown,,,,Unknown,,Unknown,,,,,,,"how to manage my mental health, build daily routines, and gain the confidence to live independently. The team truly cares and meets you where you are",,,0,2026-02-18,outscraper,enriched_full
Thriveworks Counseling & Psychiatry Fredericksburg,thriveworks-counseling-psychiatry-fredericksburg-fredericksburg-va,publish,gd_place,Therapist,"Thriveworks Counseling & Psychiatry Fredericksburg (MD/Psychiatrist) in Fredericksburg, VA. Specializes in ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder. Accepts Aetna, Anthem, Beacon Health and 7 more. Telehealth available.","701 Kenmore Ave #105, Fredericksburg, VA 22401",Fredericksburg,VA,22401,US,38.2989296,-77.46329539999999,(540) 413-0358,,https://thriveworks.com/fredericksburg-counseling/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic%26field:8499441%3DGMB,,701 Kenmore Ave #105,MD/Psychiatrist,,VA,,"ADHD, Addiction, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, PTSD/Trauma, Stress Management","Aetna, Anthem, Beacon Health, BlueCross BlueShield, Cigna, Humana, Medicare, Self-Pay Only, Tricare, UnitedHealthcare",Unknown,24.0,24.0,,Yes - Video,,Unknown,,,"CBT, DBT, EFT, EMDR, Mindfulness-Based, Motivational Interviewing, Narrative Therapy",,,,](https://thriveworks.com/fredericksburg-counseling/%3futm_source%3dgmblisting%26utm_medium%3dorganic%26field:8499441%3dgmb); ma & PTSD](https://thriveworks.com/find-help/trauma-ptsd-therapy/); ms ](https://thriveworks.com/privacy-policy-terms-use/),,3.7,129,2026-02-18,outscraper,enriched_full
